people_id,activity_id,date,activity_category,char_1,char_2,char_3,char_4,char_5,char_6,char_7,char_8,char_9,char_10,outcome
ppl_14091,act1_278328,2022-11-02,type 1,type 5,type 17,type 5,type 2,type 6,type 1,type 1,type 11,type 6,,0
ppl_222065,act1_56638,2023-01-05,type 1,type 12,type 8,type 8,type 4,type 6,type 3,type 5,type 12,type 13,,0
ppl_169891,act2_1113001,2022-08-12,type 2,,,,,,,,,,type 1,1
ppl_86817,act2_149827,2022-08-10,type 2,,,,,,,,,,type 1,0
ppl_24466,act2_2086787,2023-08-15,type 3,,,,,,,,,,type 3,0
ppl_334548,act2_1961326,2022-11-17,type 2,,,,,,,,,,type 1,0
ppl_370270,act2_1944400,2022-10-23,type 3,,,,,,,,,,type 23,0
ppl_303446,act2_1954749,2023-04-21,type 3,,,,,,,,,,type 2,0
ppl_46921,act2_348181,2023-03-10,type 3,,,,,,,,,,type 2,1
ppl_99416,act2_2327790,2023-05-05,type 3,,,,,,,,,,type 61,0
ppl_56661,act2_2813906,2022-09-15,type 5,,,,,,,,,,type 612,0
ppl_277323,act2_3030882,2022-09-16,type 5,,,,,,,,,,type 489,0
ppl_26438,act2_2951801,2022-10-05,type 2,,,,,,,,,,type 1,0
ppl_206979,act2_4002773,2022-11-26,type 5,,,,,,,,,,type 452,1
ppl_195818,act1_311974,2022-08-19,type 1,type 13,type 2,type 2,type 6,type 6,type 2,type 5,type 2,type 17,,0
ppl_235055,act2_3580707,2022-08-27,type 4,,,,,,,,,,type 230,1
ppl_41579,act1_319812,2023-08-11,type 1,type 2,type 16,type 4,type 3,type 2,type 2,type 3,type 4,type 10,,1
ppl_283653,act2_2580317,2023-06-15,type 4,,,,,,,,,,type 201,1
ppl_4366,act2_1563201,2023-02-09,type 4,,,,,,,,,,type 297,1
ppl_227097,act2_2815606,2022-11-03,type 5,,,,,,,,,,type 649,0
ppl_257195,act2_728896,2022-09-03,type 2,,,,,,,,,,type 1,1
ppl_391425,act2_1180370,2023-02-07,type 4,,,,,,,,,,type 752,0
ppl_394207,act2_727148,2022-11-25,type 2,,,,,,,,,,type 1,0
ppl_202239,act2_3243185,2023-08-17,type 2,,,,,,,,,,type 1,1
ppl_117399,act1_381566,2023-03-22,type 1,type 5,type 2,type 6,type 3,type 1,type 2,type 4,type 5,type 5,,0
ppl_232328,act1_303605,2023-05-23,type 1,type 1,type 3,type 1,type 1,type 1,type 1,type 1,type 1,type 1,,0
ppl_12131,act2_579501,2022-10-02,type 5,,,,,,,,,,type 373,1
ppl_369631,act2_1545364,2022-09-15,type 5,,,,,,,,,,type 1946,1
ppl_315973,act2_4226226,2023-04-07,type 3,,,,,,,,,,type 2,0
ppl_357979,act2_2515249,2023-06-26,type 2,,,,,,,,,,type 1,1
ppl_370270,act2_1815824,2022-10-22,type 3,,,,,,,,,,type 23,0
ppl_194184,act2_4206533,2022-09-27,type 2,,,,,,,,,,type 1,0
ppl_107574,act2_1844929,2023-02-04,type 2,,,,,,,,,,type 1,1
ppl_183569,act2_1401026,2023-07-01,type 5,,,,,,,,,,type 464,1
ppl_182827,act2_4216542,2022-09-16,type 5,,,,,,,,,,type 1946,1
ppl_321074,act2_3765185,2023-01-19,type 2,,,,,,,,,,type 1,0
ppl_77298,act2_3230183,2023-02-24,type 4,,,,,,,,,,type 24,0
ppl_313838,act2_2688170,2023-08-29,type 2,,,,,,,,,,type 1,0
ppl_162359,act2_3319283,2023-02-02,type 2,,,,,,,,,,type 1,0
ppl_266811,act2_4139978,2023-07-31,type 2,,,,,,,,,,type 1,0
ppl_396093,act2_1014439,2023-08-25,type 4,,,,,,,,,,type 76,0
ppl_89784,act2_4330977,2023-02-11,type 2,,,,,,,,,,type 1,1
ppl_366881,act2_3413186,2022-11-04,type 5,,,,,,,,,,type 1350,1
ppl_236586,act2_4675524,2023-07-29,type 3,,,,,,,,,,type 52,0
ppl_392415,act2_230956,2022-09-15,type 5,,,,,,,,,,type 489,1
ppl_2966,act2_1578965,2022-09-22,type 5,,,,,,,,,,type 208,1
ppl_129040,act2_2019023,2022-10-14,type 5,,,,,,,,,,type 1993,0
ppl_348183,act2_872182,2023-06-22,type 3,,,,,,,,,,type 2,1
ppl_165871,act2_3782934,2022-12-30,type 4,,,,,,,,,,type 864,0
ppl_224623,act2_1705647,2022-10-28,type 2,,,,,,,,,,type 1,1
ppl_237483,act2_4294560,2023-07-18,type 3,,,,,,,,,,type 52,1
ppl_212021,act2_1279698,2022-09-24,type 5,,,,,,,,,,type 2246,0
ppl_125564,act2_3422964,2022-11-17,type 5,,,,,,,,,,type 1956,1
ppl_192868,act2_675583,2022-10-11,type 3,,,,,,,,,,type 3,0
ppl_371241,act2_3570676,2023-02-17,type 2,,,,,,,,,,type 1,1
ppl_125149,act2_1387507,2023-02-02,type 2,,,,,,,,,,type 1,1
ppl_314646,act2_1791223,2022-11-05,type 5,,,,,,,,,,type 450,0
ppl_398196,act2_460163,2023-03-31,type 3,,,,,,,,,,type 61,1
ppl_315583,act2_1880372,2023-05-27,type 2,,,,,,,,,,type 1,0
ppl_220142,act2_3909290,2023-05-23,type 3,,,,,,,,,,type 8,0
ppl_370270,act2_1703906,2022-10-23,type 3,,,,,,,,,,type 23,0
ppl_370270,act2_1720139,2022-10-22,type 3,,,,,,,,,,type 23,0
ppl_181636,act2_1907156,2023-07-07,type 2,,,,,,,,,,type 1,1
ppl_192732,act2_3716294,2022-11-26,type 2,,,,,,,,,,type 1,0
ppl_105739,act2_3288504,2022-09-28,type 3,,,,,,,,,,type 23,0
ppl_357193,act2_3385330,2022-11-27,type 2,,,,,,,,,,type 1,0
ppl_99687,act2_518511,2023-05-05,type 2,,,,,,,,,,type 1,0
ppl_337465,act2_3000917,2022-10-21,type 5,,,,,,,,,,type 473,1
ppl_242013,act2_1762677,2022-10-25,type 3,,,,,,,,,,type 114,1
ppl_37375,act2_2250704,2023-04-26,type 2,,,,,,,,,,type 1,1
ppl_141899,act1_174442,2023-02-11,type 1,type 2,type 2,type 3,type 3,type 5,type 2,type 2,type 4,type 4,,0
ppl_251982,act2_1868256,2022-11-30,type 2,,,,,,,,,,type 1,1
ppl_203611,act2_3824160,2023-03-28,type 2,,,,,,,,,,type 1,0
ppl_317560,act2_3928737,2022-10-24,type 5,,,,,,,,,,type 481,1
ppl_116745,act2_1593879,2022-11-17,type 5,,,,,,,,,,type 1884,1
ppl_339786,act2_1688539,2023-01-12,type 2,,,,,,,,,,type 1,0
ppl_120209,act2_3571398,2022-10-02,type 5,,,,,,,,,,type 489,0
ppl_337031,act2_1610623,2022-09-16,type 5,,,,,,,,,,type 3138,0
ppl_12504,act2_4691464,2023-01-14,type 2,,,,,,,,,,type 1,1
ppl_35275,act2_2669308,2022-08-10,type 2,,,,,,,,,,type 1,0
ppl_84187,act2_2872684,2023-01-05,type 2,,,,,,,,,,type 1,1
ppl_197893,act2_3118755,2023-04-20,type 4,,,,,,,,,,type 123,1
ppl_120975,act2_4315334,2023-06-03,type 2,,,,,,,,,,type 1,1
ppl_23099,act2_3544797,2022-12-21,type 2,,,,,,,,,,type 1,1
ppl_180177,act2_559224,2022-08-31,type 3,,,,,,,,,,type 4207,1
ppl_23036,act2_40601,2022-09-13,type 2,,,,,,,,,,type 1,1
ppl_187982,act2_1071738,2023-04-21,type 3,,,,,,,,,,type 61,0
ppl_394102,act1_137519,2022-11-02,type 1,type 5,type 17,type 5,type 2,type 6,type 1,type 1,type 11,type 6,,1
ppl_276075,act2_2115631,2022-11-03,type 5,,,,,,,,,,type 5145,1
ppl_252385,act2_3928277,2022-09-16,type 5,,,,,,,,,,type 600,0
ppl_193298,act2_463117,2023-03-28,type 2,,,,,,,,,,type 1,0
ppl_357991,act2_4062148,2022-10-23,type 5,,,,,,,,,,type 481,0
ppl_118745,act2_2241343,2022-10-15,type 4,,,,,,,,,,type 118,1
ppl_35873,act2_2315227,2022-07-27,type 2,,,,,,,,,,type 1,0
ppl_64887,act2_1784107,2022-09-22,type 3,,,,,,,,,,type 23,1
ppl_239677,act2_3756727,2023-02-10,type 2,,,,,,,,,,type 1,0
ppl_18634,act2_1158344,2022-09-14,type 4,,,,,,,,,,type 83,1
ppl_199627,act2_3196926,2022-10-27,type 2,,,,,,,,,,type 1,0
ppl_296212,act2_2426461,2023-05-12,type 3,,,,,,,,,,type 2,1
ppl_392673,act1_229045,2022-08-19,type 1,type 13,type 2,type 2,type 6,type 6,type 2,type 5,type 2,type 17,,0
ppl_148600,act2_1578785,2023-08-12,type 7,,,,,,,,,,type 194,0
ppl_159752,act2_4326795,2023-01-14,type 5,,,,,,,,,,type 2290,0
ppl_141846,act2_616735,2023-01-28,type 2,,,,,,,,,,type 1,0
ppl_289826,act2_2147855,2023-06-16,type 7,,,,,,,,,,type 194,1
ppl_250020,act2_2797991,2023-04-19,type 4,,,,,,,,,,type 3470,0
ppl_109367,act2_4473187,2023-04-08,type 2,,,,,,,,,,type 1,1
ppl_302457,act2_2345012,2022-11-29,type 4,,,,,,,,,,type 5,0
ppl_219380,act2_3346781,2023-03-29,type 3,,,,,,,,,,type 2,1
ppl_360564,act2_88395,2023-02-15,type 2,,,,,,,,,,type 1,1
ppl_360104,act2_301662,2022-11-06,type 5,,,,,,,,,,type 788,1
ppl_27633,act2_4621232,2023-08-15,type 2,,,,,,,,,,type 1,0
ppl_256612,act2_4386457,2022-10-14,type 5,,,,,,,,,,type 4936,0
ppl_303829,act2_3983077,2022-09-14,type 2,,,,,,,,,,type 1,0
ppl_56166,act2_498937,2023-02-23,type 2,,,,,,,,,,type 1,1
ppl_180921,act2_3965091,2023-07-24,type 2,,,,,,,,,,type 1,1
ppl_244867,act2_1941680,2022-10-27,type 5,,,,,,,,,,type 5000,0
ppl_296835,act2_2728294,2022-10-15,type 5,,,,,,,,,,type 433,0
ppl_365251,act2_927816,2023-01-28,type 3,,,,,,,,,,type 61,1
ppl_54699,act2_4234859,2022-09-30,type 3,,,,,,,,,,type 23,0
ppl_105739,act2_1138024,2022-09-29,type 3,,,,,,,,,,type 23,0
ppl_357043,act2_285326,2023-02-02,type 3,,,,,,,,,,type 2,0
ppl_42492,act2_1762296,2022-10-14,type 5,,,,,,,,,,type 3580,1
ppl_362023,act2_3473217,2022-09-30,type 5,,,,,,,,,,type 4937,1
ppl_370270,act2_2838796,2022-10-22,type 3,,,,,,,,,,type 23,0
ppl_174089,act2_2254880,2022-08-05,type 2,,,,,,,,,,type 1,0
ppl_335943,act2_994559,2022-12-22,type 2,,,,,,,,,,type 1,0
ppl_212797,act2_2917231,2022-09-15,type 5,,,,,,,,,,type 899,1
ppl_370270,act2_3843125,2022-10-22,type 3,,,,,,,,,,type 23,0
ppl_325655,act2_2069463,2023-02-15,type 4,,,,,,,,,,type 615,0
ppl_48792,act2_546110,2022-11-19,type 2,,,,,,,,,,type 1,1
ppl_7655,act2_3435014,2023-01-24,type 2,,,,,,,,,,type 1,1
ppl_170542,act2_1049687,2023-02-23,type 2,,,,,,,,,,type 1,1
ppl_54699,act2_4310330,2022-09-30,type 3,,,,,,,,,,type 23,0
ppl_217051,act2_1122890,2022-11-03,type 2,,,,,,,,,,type 1,1
ppl_382877,act2_1902129,2023-07-20,type 5,,,,,,,,,,type 465,1
ppl_365894,act2_2475495,2023-07-13,type 2,,,,,,,,,,type 1,0
ppl_59465,act2_1096298,2022-09-01,type 4,,,,,,,,,,type 239,0
ppl_12686,act2_401305,2022-09-15,type 5,,,,,,,,,,type 600,1
ppl_370270,act2_504608,2022-10-23,type 3,,,,,,,,,,type 23,0
ppl_51515,act2_1511179,2023-04-30,type 3,,,,,,,,,,type 2,1
ppl_100490,act2_2185727,2023-04-28,type 2,,,,,,,,,,type 1,1
ppl_290058,act2_3244306,2022-10-19,type 4,,,,,,,,,,type 2816,1
ppl_172583,act2_4504457,2023-04-24,type 2,,,,,,,,,,type 1,0
ppl_144471,act2_12040,2023-04-05,type 3,,,,,,,,,,type 2,1
ppl_284109,act2_4700375,2023-01-12,type 2,,,,,,,,,,type 1,0
ppl_95178,act1_386294,2022-10-26,type 1,type 10,type 10,type 5,type 2,type 6,type 1,type 1,type 6,type 2,,0
ppl_31122,act2_748856,2022-08-24,type 5,,,,,,,,,,type 600,0
ppl_48739,act2_4789436,2023-03-09,type 2,,,,,,,,,,type 1,0
ppl_275300,act2_1336842,2023-03-08,type 2,,,,,,,,,,type 1,0
ppl_64887,act2_1298678,2022-09-22,type 3,,,,,,,,,,type 23,1
ppl_244850,act2_3573831,2023-03-01,type 2,,,,,,,,,,type 1,0
ppl_231634,act2_49620,2022-10-16,type 5,,,,,,,,,,type 490,0
ppl_199123,act2_822492,2023-06-08,type 2,,,,,,,,,,type 1,1
ppl_131140,act2_3701974,2023-02-12,type 3,,,,,,,,,,type 61,0
ppl_118673,act2_2091282,2023-06-28,type 3,,,,,,,,,,type 2,0
ppl_314681,act2_4458641,2022-09-13,type 3,,,,,,,,,,type 114,0
ppl_231458,act2_428694,2023-06-14,type 2,,,,,,,,,,type 1,1
ppl_85483,act2_4592501,2022-09-16,type 5,,,,,,,,,,type 489,0
ppl_69631,act2_3610776,2022-09-15,type 5,,,,,,,,,,type 136,0
ppl_44483,act2_2614813,2023-07-14,type 2,,,,,,,,,,type 1,1
ppl_136800,act2_1780238,2022-11-03,type 5,,,,,,,,,,type 2870,0
ppl_150579,act2_4008975,2023-05-04,type 2,,,,,,,,,,type 1,1
ppl_371625,act2_2401494,2022-08-10,type 3,,,,,,,,,,type 55,1
ppl_123078,act2_176292,2023-01-24,type 2,,,,,,,,,,type 1,1
ppl_232621,act2_2717096,2023-06-14,type 2,,,,,,,,,,type 1,0
ppl_116917,act2_127021,2023-07-18,type 2,,,,,,,,,,type 1,1
ppl_382307,act2_3267355,2023-01-20,type 2,,,,,,,,,,type 1,0
ppl_159976,act2_409633,2023-07-13,type 3,,,,,,,,,,type 55,0
ppl_314309,act2_2711021,2023-06-15,type 2,,,,,,,,,,type 1,0
ppl_246944,act2_3081831,2023-01-20,type 2,,,,,,,,,,type 1,0
ppl_42571,act2_4353153,2023-02-07,type 3,,,,,,,,,,type 61,1
ppl_150748,act2_2282254,2023-07-27,type 2,,,,,,,,,,type 1,0
ppl_80124,act2_1609435,2023-07-13,type 3,,,,,,,,,,type 2,0
ppl_251302,act2_1024048,2023-04-30,type 3,,,,,,,,,,type 2,1
ppl_29396,act2_3455197,2022-10-15,type 5,,,,,,,,,,type 433,1
ppl_372506,act2_3173372,2022-09-16,type 5,,,,,,,,,,type 2190,0
ppl_68912,act2_1182565,2023-08-04,type 4,,,,,,,,,,type 69,0
ppl_2100,act2_4405168,2022-08-10,type 2,,,,,,,,,,type 1,0
ppl_70147,act2_4337211,2023-07-27,type 4,,,,,,,,,,type 555,0
ppl_290885,act2_3995575,2022-12-30,type 2,,,,,,,,,,type 1,0
ppl_107287,act2_4119119,2023-01-05,type 2,,,,,,,,,,type 1,0
ppl_289524,act2_4372470,2022-10-28,type 4,,,,,,,,,,type 1082,0
ppl_51371,act2_3676159,2023-05-12,type 3,,,,,,,,,,type 2,0
ppl_61245,act2_1321538,2023-08-23,type 4,,,,,,,,,,type 1396,0
ppl_304945,act2_4517252,2022-10-22,type 2,,,,,,,,,,type 1,1
ppl_119562,act2_1625345,2023-02-05,type 2,,,,,,,,,,type 1,1
ppl_324623,act2_2470540,2022-12-21,type 4,,,,,,,,,,type 480,1
ppl_352512,act2_3948486,2022-10-22,type 4,,,,,,,,,,type 1888,1
ppl_27882,act2_2662895,2023-05-25,type 2,,,,,,,,,,type 1,1
ppl_174706,act2_1178132,2023-08-18,type 2,,,,,,,,,,type 1,1
ppl_229346,act2_25555,2022-11-16,type 2,,,,,,,,,,type 1,0
ppl_203583,act2_547506,2023-06-22,type 3,,,,,,,,,,type 8,1
ppl_395495,act2_1810247,2023-01-05,type 4,,,,,,,,,,type 10,0
ppl_111962,act2_4761489,2022-10-21,type 5,,,,,,,,,,type 3506,1
ppl_275518,act2_4460904,2022-10-07,type 2,,,,,,,,,,type 1,1
ppl_26629,act2_1063188,2022-10-21,type 2,,,,,,,,,,type 1,0
ppl_299108,act2_3019211,2022-10-13,type 5,,,,,,,,,,type 4935,1
ppl_325655,act2_4793942,2022-08-26,type 2,,,,,,,,,,type 1,1
ppl_102965,act2_480182,2022-10-08,type 5,,,,,,,,,,type 989,1
ppl_194381,act2_2121759,2023-02-06,type 5,,,,,,,,,,type 4234,1
ppl_375453,act2_2507153,2023-02-01,type 4,,,,,,,,,,type 323,1
ppl_4623,act2_3006604,2023-03-05,type 3,,,,,,,,,,type 2,0
ppl_231036,act2_4112740,2022-09-15,type 5,,,,,,,,,,type 899,0
ppl_381613,act2_2668668,2023-02-04,type 3,,,,,,,,,,type 61,1
ppl_361049,act2_1888693,2022-07-30,type 2,,,,,,,,,,type 1,1
ppl_60836,act2_2431330,2022-11-05,type 5,,,,,,,,,,type 450,1
ppl_175927,act2_4284868,2023-02-21,type 2,,,,,,,,,,type 1,0
ppl_372923,act2_313515,2023-07-20,type 3,,,,,,,,,,type 8,0
ppl_110148,act2_501662,2023-02-25,type 2,,,,,,,,,,type 1,0
ppl_254206,act2_2146610,2022-10-20,type 5,,,,,,,,,,type 4972,0
ppl_129994,act2_2427700,2023-06-30,type 5,,,,,,,,,,type 400,1
ppl_294918,act2_3550737,2022-10-20,type 3,,,,,,,,,,type 23,0
ppl_324749,act2_2618993,2023-05-25,type 2,,,,,,,,,,type 1,0
ppl_217958,act2_2693692,2023-03-27,type 3,,,,,,,,,,type 2,0
ppl_284187,act2_1892040,2023-02-14,type 2,,,,,,,,,,type 1,1
ppl_54699,act2_187612,2022-09-29,type 3,,,,,,,,,,type 23,0
ppl_113755,act2_617440,2022-11-09,type 2,,,,,,,,,,type 1,0
ppl_363082,act2_4753507,2023-08-22,type 3,,,,,,,,,,type 2,1
ppl_2982,act2_2329014,2022-08-26,type 2,,,,,,,,,,type 1,0
ppl_127772,act2_3665364,2023-06-28,type 2,,,,,,,,,,type 1,0
ppl_299358,act2_621489,2023-08-17,type 2,,,,,,,,,,type 1,1
ppl_355730,act2_1335001,2023-01-26,type 5,,,,,,,,,,type 5695,0
ppl_98355,act2_4680189,2023-06-14,type 2,,,,,,,,,,type 1,1
ppl_398209,act2_388593,2023-07-26,type 4,,,,,,,,,,type 513,0
ppl_178913,act2_911462,2022-09-22,type 5,,,,,,,,,,type 2507,1
ppl_175454,act2_2966153,2022-11-09,type 2,,,,,,,,,,type 1,1
ppl_353514,act1_108845,2022-09-30,type 1,type 1,type 1,type 1,type 1,type 1,type 1,type 1,type 1,type 1,,0
ppl_179504,act2_3469482,2023-02-10,type 4,,,,,,,,,,type 3526,0
ppl_161978,act2_4585357,2023-02-10,type 2,,,,,,,,,,type 1,0
ppl_117746,act2_2907374,2023-05-04,type 3,,,,,,,,,,type 61,1
ppl_136378,act2_2105358,2022-10-21,type 2,,,,,,,,,,type 1,0
ppl_250630,act2_178050,2022-10-22,type 5,,,,,,,,,,type 1251,0
ppl_271898,act2_2450047,2023-08-25,type 2,,,,,,,,,,type 1,1
ppl_343191,act2_1949528,2022-09-16,type 5,,,,,,,,,,type 871,0
ppl_84135,act2_1525464,2023-02-01,type 4,,,,,,,,,,type 2135,1
ppl_269173,act2_586497,2023-01-24,type 2,,,,,,,,,,type 1,0
ppl_362163,act2_503254,2023-03-26,type 2,,,,,,,,,,type 1,0
ppl_122655,act2_2779124,2022-11-09,type 5,,,,,,,,,,type 420,0
ppl_54699,act2_1496,2022-09-30,type 3,,,,,,,,,,type 23,0
ppl_154974,act2_572318,2023-05-25,type 2,,,,,,,,,,type 1,1
ppl_81048,act2_1845518,2022-10-05,type 4,,,,,,,,,,type 604,0
ppl_294918,act2_4555085,2022-10-20,type 3,,,,,,,,,,type 23,0
ppl_187190,act2_559774,2023-02-16,type 4,,,,,,,,,,type 1959,1
ppl_249320,act2_3164812,2023-08-30,type 2,,,,,,,,,,type 1,1
ppl_366186,act2_3838496,2022-12-29,type 4,,,,,,,,,,type 231,0
ppl_354931,act2_4515427,2022-09-23,type 2,,,,,,,,,,type 1,1
ppl_304214,act2_2924914,2022-11-19,type 2,,,,,,,,,,type 1,1
ppl_326047,act1_291290,2023-02-18,type 1,type 5,type 6,type 6,type 3,type 2,type 2,type 3,type 5,type 5,,0
ppl_87744,act2_2427479,2022-11-12,type 2,,,,,,,,,,type 1,0
ppl_276024,act2_818502,2023-01-24,type 3,,,,,,,,,,type 52,1
ppl_84600,act2_2468673,2023-06-08,type 3,,,,,,,,,,type 61,0
ppl_294918,act2_2623551,2022-10-19,type 3,,,,,,,,,,type 23,0
ppl_359861,act2_3064928,2023-02-15,type 2,,,,,,,,,,type 1,1
ppl_185010,act2_1257319,2023-05-09,type 2,,,,,,,,,,type 1,1
ppl_270875,act2_2041516,2023-06-28,type 2,,,,,,,,,,type 1,0
ppl_108974,act2_688416,2023-01-01,type 5,,,,,,,,,,type 483,0
ppl_338951,act2_540835,2023-02-10,type 2,,,,,,,,,,type 1,1
ppl_328713,act2_1637975,2023-03-02,type 2,,,,,,,,,,type 1,1
ppl_246710,act2_4656944,2023-05-10,type 2,,,,,,,,,,type 1,0
ppl_213725,act2_2650187,2023-07-19,type 3,,,,,,,,,,type 2,0
ppl_226956,act2_3642244,2022-10-07,type 2,,,,,,,,,,type 1,1
ppl_182279,act2_3120677,2022-11-10,type 2,,,,,,,,,,type 1,0
ppl_250020,act2_192031,2022-09-01,type 4,,,,,,,,,,type 3310,0
ppl_241888,act2_1189376,2022-11-04,type 2,,,,,,,,,,type 1,1
ppl_359175,act2_720857,2023-02-11,type 5,,,,,,,,,,type 227,0
ppl_92235,act2_4450937,2022-08-23,type 2,,,,,,,,,,type 1,1
ppl_81830,act2_954739,2022-11-03,type 5,,,,,,,,,,type 649,1
ppl_348834,act2_1583605,2023-03-24,type 2,,,,,,,,,,type 1,1
ppl_294918,act2_1967657,2022-10-19,type 3,,,,,,,,,,type 23,0
ppl_174998,act2_1344517,2022-08-03,type 2,,,,,,,,,,type 1,0
ppl_250572,act2_1275315,2023-03-24,type 2,,,,,,,,,,type 1,1
ppl_370861,act2_916163,2023-01-27,type 4,,,,,,,,,,type 1490,1
ppl_358217,act2_2483720,2023-06-17,type 2,,,,,,,,,,type 1,1
ppl_294918,act2_3721992,2022-10-20,type 3,,,,,,,,,,type 23,0
ppl_319002,act2_2403786,2022-12-01,type 2,,,,,,,,,,type 1,1
ppl_2426,act2_3732915,2022-08-26,type 2,,,,,,,,,,type 1,0
ppl_294918,act2_924790,2022-10-21,type 3,,,,,,,,,,type 23,0
ppl_184673,act2_3762083,2023-05-27,type 2,,,,,,,,,,type 1,1
ppl_105996,act2_167111,2023-04-09,type 2,,,,,,,,,,type 1,0
ppl_389956,act2_2154414,2022-09-15,type 5,,,,,,,,,,type 600,0
ppl_295418,act1_152351,2022-11-17,type 1,type 2,type 2,type 6,type 3,type 2,type 2,type 3,type 4,type 4,,0
ppl_54699,act2_1230771,2022-09-30,type 3,,,,,,,,,,type 23,0
ppl_200380,act2_415192,2023-05-06,type 3,,,,,,,,,,type 2,1
ppl_227977,act2_870332,2023-01-06,type 2,,,,,,,,,,type 1,1
ppl_281909,act2_1018234,2022-07-27,type 4,,,,,,,,,,type 313,1
ppl_218992,act2_3399988,2023-03-10,type 3,,,,,,,,,,type 2,1
ppl_321463,act2_3333578,2023-02-16,type 5,,,,,,,,,,type 1244,0
ppl_105222,act1_61112,2022-08-30,type 1,type 2,type 5,type 5,type 3,type 6,type 2,type 1,type 4,type 8,,1
ppl_190571,act2_4112910,2023-08-22,type 3,,,,,,,,,,type 2,0
ppl_272233,act1_238977,2023-03-31,type 1,type 5,type 2,type 7,type 3,type 1,type 3,type 2,type 4,type 7,,0
ppl_107060,act2_2424724,2023-05-25,type 4,,,,,,,,,,type 60,0
ppl_190317,act2_1169471,2022-07-29,type 2,,,,,,,,,,type 1,1
ppl_98375,act2_1572596,2023-04-29,type 2,,,,,,,,,,type 1,0
ppl_360371,act2_4637432,2023-01-12,type 5,,,,,,,,,,type 452,1
ppl_258770,act2_1862698,2022-10-21,type 5,,,,,,,,,,type 431,1
ppl_288625,act2_4108414,2022-09-16,type 5,,,,,,,,,,type 358,1
ppl_194619,act2_2494232,2022-12-21,type 5,,,,,,,,,,type 431,1
ppl_294918,act2_1747678,2022-10-18,type 3,,,,,,,,,,type 23,0
ppl_27568,act2_3060735,2022-09-03,type 2,,,,,,,,,,type 1,0
ppl_249884,act2_2789717,2023-02-08,type 2,,,,,,,,,,type 1,1
ppl_118051,act2_1896243,2023-01-26,type 5,,,,,,,,,,type 4431,0
ppl_10042,act2_1914362,2022-09-02,type 2,,,,,,,,,,type 1,0
ppl_147801,act2_3284063,2022-09-15,type 5,,,,,,,,,,type 4437,1
ppl_372524,act2_1580901,2023-06-08,type 2,,,,,,,,,,type 1,0
ppl_170142,act2_3680892,2023-01-12,type 5,,,,,,,,,,type 452,0
ppl_244748,act2_4483285,2023-03-24,type 3,,,,,,,,,,type 2,0
ppl_294918,act2_4308106,2022-10-20,type 3,,,,,,,,,,type 23,0
ppl_57396,act2_158818,2023-03-29,type 2,,,,,,,,,,type 1,1
ppl_172358,act2_4139571,2023-03-03,type 4,,,,,,,,,,type 143,1
ppl_30763,act2_194806,2022-08-13,type 2,,,,,,,,,,type 1,0
ppl_56478,act2_4217909,2022-08-26,type 4,,,,,,,,,,type 230,0
ppl_385064,act2_1047625,2023-02-16,type 5,,,,,,,,,,type 5493,1
ppl_294379,act2_794134,2023-05-17,type 2,,,,,,,,,,type 1,1
ppl_296835,act2_433226,2023-03-26,type 2,,,,,,,,,,type 1,0
ppl_77498,act2_2857749,2022-09-30,type 5,,,,,,,,,,type 1387,0
ppl_382596,act2_2254934,2022-11-08,type 4,,,,,,,,,,type 100,1
ppl_285200,act2_3199516,2023-07-19,type 2,,,,,,,,,,type 1,1
ppl_370270,act2_2983047,2022-10-22,type 3,,,,,,,,,,type 23,0
ppl_212825,act2_4153553,2023-06-30,type 5,,,,,,,,,,type 400,1
ppl_223731,act2_4370782,2023-02-15,type 2,,,,,,,,,,type 1,1
ppl_103926,act2_2242125,2022-10-04,type 2,,,,,,,,,,type 1,1
ppl_6422,act2_2825524,2022-08-17,type 2,,,,,,,,,,type 1,0
ppl_1497,act2_511810,2022-08-11,type 5,,,,,,,,,,type 584,0
ppl_54699,act2_3220580,2022-09-30,type 3,,,,,,,,,,type 23,0
ppl_147939,act2_157615,2023-05-14,type 2,,,,,,,,,,type 1,1
ppl_85057,act2_3410839,2023-06-15,type 2,,,,,,,,,,type 1,0
ppl_35687,act2_2151256,2022-09-22,type 5,,,,,,,,,,type 3198,1
ppl_162849,act2_2256685,2022-11-04,type 5,,,,,,,,,,type 514,0
ppl_18661,act1_114619,2022-09-21,type 1,type 12,type 5,type 3,type 2,type 6,type 1,type 1,type 6,type 8,,0
ppl_356803,act2_1344299,2023-03-24,type 2,,,,,,,,,,type 1,0
ppl_61722,act2_1273493,2023-05-10,type 2,,,,,,,,,,type 1,1
ppl_257141,act2_2615319,2023-03-10,type 3,,,,,,,,,,type 2,1
ppl_175062,act2_2646609,2022-11-26,type 4,,,,,,,,,,type 33,0
ppl_199846,act2_4670102,2022-11-25,type 4,,,,,,,,,,type 3051,1
ppl_158534,act2_3132631,2023-08-17,type 2,,,,,,,,,,type 1,1
ppl_86,act2_4376742,2022-07-20,type 3,,,,,,,,,,type 3,0
ppl_288478,act2_690123,2023-02-05,type 3,,,,,,,,,,type 2,0
ppl_264360,act2_1745308,2022-09-09,type 2,,,,,,,,,,type 1,1
ppl_42124,act2_4626557,2022-10-06,type 5,,,,,,,,,,type 2514,1
